"id","request_for_specialist_id","candidate_id","status","next_step_id","due_date","is_main","start_date","deadline_sla_date","result_date","result_comment","rate","is_active","is_staffing","staffing_file_id","is_favorite","interview_date","resume_request_id","assigned_date","status_reason_id","cancel_reject_initiator_id"
5074,3374,14620,CANCEL,,,0,,,"2022-07-17 21:00:00","Понимание роли РО общее. Есть базовые знания по Cust Dev.
С развитой разработкой ПО работать не приходилось, методологиями не владеет. Аналогично по метрикам - общее понимание базовых.
Часто делает акцент на разнице в возрасте и опыте - это точно будет мешать работать с командой и слышать её.
По комплектации и управлению командой - четкости добиться не удалось.
Станислав хорошо подходит для инсайд разработки заказчика как штатный линейный руководитель, но не подходит для заказной разработки.

Отказ: не подходит под требования вакансии.",,1,1,,0,,,,12,
5075,3371,4570,ASSIGNED,,,1,,,"2022-07-18 14:06:14",,,1,1,,0,,,,,
5076,3478,2822,ASSIGNED,,,1,,,"2022-07-14 11:53:17",,,1,1,,1,,,,,
5077,3477,2605,CANCEL,13,"2022-07-22",0,,,"2022-07-27 14:57:58","27.07.2022
- System Analyst - Винокуров Андрей - заказчик рассмотрел CV кандидата, прикинул снова бюджет и решил пока не брать в команду, а попробовать закрыть позицию штатными сотрудниками в течение августа 2022. Если не удастся закрыть позицию, то попробуют согласовать дополнительный бюджет на аутстафф специалиста.
Деманд пока что закрываем, а кандидата отпускаем далее.",,1,1,,0,,8349,,,
5078,3479,12716,REJECT,,,0,,,"2022-07-19 21:00:00","МС рассказал поверхностно своими словами. Работал в финтехе над проектами больше как БА. Видно что любит народный язык ) Больше работал с фронтами. Явный БА, не СА. Как БА норм.",,1,1,,0,,,,7,
5079,3474,10907,CANCEL,4,"2022-07-15",0,,,"2022-07-15 11:01:23","we don't need support for AWS anymore. Thanks for your help. Best, Markus",,1,1,,0,,,,12,
5080,3457,4920,CANCEL,,,0,,,"2022-07-17 21:00:00","Отпуск до конца месяца, невозможно начать подготовку",,1,1,,0,,8346,,12,
5081,2483,3204,CANCEL,,,0,,,"2022-07-14 21:00:00",Цыренов отмена....................................,,1,1,,0,,,,12,
5082,2483,7687,ASSIGNED,,,1,,,"2022-07-15 12:20:16",,,1,1,,0,,,,,
5083,3397,13397,REJECT,,,0,,,"2022-07-14 21:00:00","Нуреев Инсаф, уровень координатора, слабо знаком с разработкой ПО. Отказ.",,1,1,,0,,,,12,
5084,2372,1535,CANCEL,,,0,,,"2022-07-14 21:00:00",Нужен Сильный английский дадим более релевантного кандидата,,1,1,,0,,,,12,
5085,3308,1908,CANCEL,4,"2022-07-15",0,,,"2022-07-15 14:28:30",The customer stopped the recruitment for the specified vacancy,,1,1,,0,,,,12,
5086,2795,13409,CANCEL,9,"2022-07-25",0,,,"2022-07-25 07:24:33",заказчик закрыл позицию инхаус сотрудником (взял менее скилового спеца на перспективу),,1,1,,0,,,,,
5087,3472,873,ONBOARDING,24,"2022-09-19",1,,"2022-09-22","2022-09-02 08:43:41",,,1,1,,0,,,,,
5088,3214,4186,CANCEL,,,0,,,"2022-08-01 00:00:00",Шуфлетюк Тимофей - продление на текущем проекте...,,1,1,,1,,8362,,12,
5089,3390,4186,CANCEL,,,0,,,"2022-07-14 21:00:00",ошибка________________________________________________,,1,1,,0,,,,12,
5090,2680,13216,CANCEL,,,0,,,"2022-07-17 21:00:00","2022.07.18 - отказ, тк. большое несовпадений требований и опыты",,1,1,,0,,,,12,
5091,2659,11455,CANCEL,,,0,,,"2022-07-17 21:00:00","Мало опыта (3 года), растянуть не могли, т.к. уже показывали в другую команду с таким опытом.",,1,1,,0,,,,2,
5092,3336,3779,ASSIGNED,,,1,,,"2022-08-04 12:42:37",,,1,1,,1,,,,,
5093,3333,10937,ASSIGNED,,,1,,,"2022-08-04 12:44:00",,,1,1,,0,,,,,
5094,3461,7781,BOOKED,17,"2022-09-02",1,,"2022-09-01","2022-08-29 15:24:17",,,1,1,,0,,8360,,,
5095,3480,3779,CANCEL,,,0,,,"2022-07-17 21:00:00",Попов Леонид - отказался от рассмотрения на деманд.,,1,1,,0,,,,12,
5096,2771,3023,REJECT,,,0,,,"2022-07-24 21:00:00",Unfortunately Leonid didn’t seem experiences enough for us and we would like to see yet another candidate if you have any.,,1,1,,0,,,,12,
5097,3387,32,CANCEL,,,0,,,"2022-08-08 00:00:00","Согласно уточненным требованиям заказчика необходим специалист, имеющий серьезный опыт в работе в направлении BI. У Татьяны такого опыта нет.",,1,1,1094,1,,,,12,
5098,3491,2552,CANCEL,,,0,,,"2022-07-17 21:00:00",Due to long vacations................................,,1,1,,0,,,,12,
5099,3257,800,CANCEL,,,0,,,"2022-07-17 21:00:00",Акулов распределен в другой деманд................,,1,1,,0,,,,12,
5100,3418,13091,REJECT,,,0,,,"2022-07-29 00:00:00","Пришел ответ от заказчика, к сожалению, кандидату не хватило хард скиллов",,1,1,,1,,,,11,
5101,2880,12983,CANCEL,34,"2022-07-19",0,,,"2022-07-21 11:33:56","Назначили собеседование с заказчиком на 28.07 13:30, при сообщении этой информации кандидату, Станислав сказал, что уже принял офер другой компании",,1,1,,0,,,,,
5102,2879,13116,REJECT,,,0,,,"2022-08-04 00:00:00",После неоднократных попыток удержать все таки решил принять оффер другой компании,,1,1,,0,,,,12,
5103,3404,10115,ASSIGNED,,,1,,,"2022-07-29 13:03:37",,,1,1,,1,,,,,
5104,2372,3294,CANCEL,5,"2022-07-19",0,,"2022-07-26","2022-07-15 08:18:16",Project stop from: 2022-07-08,,1,1,,0,,,,,
5105,1974,4814,CANCEL,13,"2022-07-28",0,,,"2022-07-28 06:05:09","Client closed the position. Our candidate Roman Mnatsakanov was interviewed but we did not get final response from the client in agreed terms. Roman started on another project.
We proposed to interview also Hanna Bashkatova but she was not invited on the interview.",,1,1,,0,,,,,
5106,1974,3294,CANCEL,35,"2022-07-28",0,,,"2022-07-28 06:05:09","Client closed the position. Our candidate Roman Mnatsakanov was interviewed but we did not get final response from the client in agreed terms. Roman started on another project.
We proposed to interview also Hanna Bashkatova but she was not invited on the interview.",,1,1,,0,,,,,
5107,3492,1137,ASSIGNED,,,1,,,"2022-08-05 12:21:34",,,1,1,,1,,,,,
5108,3492,6763,CANCEL,,,0,,,"2022-08-02 00:00:00",Увольнение сотрудника. Снимаем кандидата с деманда.,,1,1,,0,,,,12,
5109,3493,65,ASSIGNED,,,1,,,"2022-07-22 11:27:39",,,1,1,,1,,,,,
5110,3490,10735,CANCEL,,,0,,,"2022-07-14 21:00:00","Арутюнян Арман - снят, уже проходил собеседование на этот проект",,1,1,,0,,,,12,
5111,2478,3962,ASSIGNED,,,1,,,"2022-07-20 14:33:25",,,1,1,,1,,,,,
5112,3424,11616,CANCEL,,,0,,,"2022-08-04 00:00:00","кандидат с рынка, долго висит в процессинге, в чаты не добавили, кенсел по согласованию с Екатериной Харитонской",,1,1,,0,,,,12,
5113,3398,7378,ASSIGNED,,,1,,,"2022-07-20 13:52:20",,,1,1,,0,,,,,
5114,3494,1824,REJECT,,,0,,,"2022-07-17 21:00:00","Кандидат стартует на другом проекте, деманд перевожу в статус Reject.",,1,1,,0,,,,12,
5115,3433,12193,ASSIGNED,,,1,,,"2022-07-25 07:48:15",,,1,1,,1,,,,,
5116,3494,7734,CANCEL,,,0,,,"2022-07-21 21:00:00",Малышкин Егор - онбордится на другом проекте......,,1,1,,0,,,,4,
5117,3494,32,CANCEL,,,0,,,"2022-07-26 21:00:00",Не релевантный опыт к требованиям на данную позицию.,,1,1,,0,,,,12,
5118,3306,3937,CANCEL,,,0,,,"2022-07-14 21:00:00",Снимаем Жогло Анатолий. Прошел Литвиненко Александр.,,1,1,,0,,,,12,
5119,3325,8468,ASSIGNED,,,1,,,"2022-07-20 12:58:24",,,1,1,,0,,,,,
5120,581,11944,ONBOARDING,25,"2022-10-03",1,,"2022-09-19","2022-08-30 11:59:43",,,1,1,,0,,,,,
5121,3078,136,CANCEL,,,0,,,"2022-08-26 00:00:00","We still don't receive the feedback from the customer for the employee. 
Moreover, there was set up an interview with another candidate, which means, that the customer wasn't sure in Vitaly for 100%",,1,1,,0,,,,12,
5122,3404,3470,CANCEL,,,0,,,"2022-07-29 00:00:00",Ефремов Дмитрий - перенесен на другой деманд клиента.,,1,1,,0,,,,12,
5123,1539,5022,CANCEL,,,0,,,"2022-07-17 21:00:00","Валитов Владислав
Отзыв по резюме: ""из резюме не видно необходимых нам навыков (и знаний в предметной области нет, судя по проектам)""",,1,1,,0,,,,12,
5124,2680,13296,CANCEL,,,0,,,"2022-07-19 21:00:00","2022.07.20 - отказалась, ""поспешила с принятием решения.""",,1,1,,1,,,,4,
5125,3497,760,CANCEL,13,"2022-07-29",0,,,"2022-07-25 10:16:09",Request is closed as client has managed to fill this role internally,,1,1,,0,,8343,,,
5126,2855,32,CANCEL,4,"2022-07-18",0,,,"2022-07-18 14:36:41","Секерин Александр остается на проекте Самолёт, смогли утрясти все вопросы.",,1,1,,0,,,,12,
5127,2855,2605,CANCEL,4,"2022-07-18",0,,,"2022-07-18 14:36:41","Секерин Александр остается на проекте Самолёт, смогли утрясти все вопросы.",,1,1,,0,,,,12,
5128,3311,7366,ASSIGNED,,,1,,,"2022-07-22 08:46:21",,,1,1,,0,,,,,
5129,3387,7734,CANCEL,,,0,,,"2022-07-21 21:00:00",Малышкин Егор - онбордится на другом проекте......,,1,1,,0,,,,4,
5130,1914,2605,CANCEL,,,0,,,"2022-08-04 00:00:00","04.08 пообщались с кандидатом, кандидат принял решение остановить подготовку. Ждет результаты техсобеса ""Сбера""",,1,1,,0,,,,4,
5131,3499,7734,CANCEL,,,0,,,"2022-07-21 21:00:00",Малышкин Егор - онбордится на другом проекте......,,1,1,,0,,,,4,
5132,2737,7776,CANCEL,7,"2022-07-21",0,,,"2022-07-20 13:37:44",Заказчик стопнул позицию - останавливаю подготовку,,1,1,1068,0,,,,,
5133,3156,13328,REJECT,,,0,,,"2022-07-27 21:00:00","Никита Чуров
фидбэк от заказчика в чате менеджмента: ""Никита не подходит, слабое знание SQL, слабое знание теории тестирования""",,1,1,,1,,,,11,
5134,2465,13210,CANCEL,,,0,,,"2022-07-24 21:00:00","КСР принял оффер от другой компании (дали сразу оффер, а не пре-оффер, зп та же + проект чуть поинтереснее)",,1,1,,0,,,,5,
5135,3076,7662,CANCEL,,,0,,,"2022-07-21 08:21:20","деманд не актуален, позиция закрыта заказчиком.....",,1,1,,0,,,,,
5136,3504,4018,CANCEL,,,0,,,"2022-07-26 21:00:00","Ходот - отказ кандидата после интервью, хотелось бы проект с другими задачами и стеком",,1,1,,1,,,,4,
5137,3076,8470,CANCEL,4,"2022-07-20",0,,,"2022-07-21 08:21:20","деманд не актуален, позиция закрыта заказчиком.....",,1,1,,0,,,,,
5138,848,7601,REJECT,,,0,,,"2022-08-05 00:00:00",Давидович Анна - iOS - Получили отказ после первого этапа. Не смогла себя проявить на желаемый уровень заказчика.,,1,1,,0,,,,11,
5139,3213,12670,REJECT,,,0,,,"2022-08-05 00:00:00","Заказчик оценил Ирину на мидла, что соответствует заявленному требованию, но затем объявил, что по первоначальному рейту не готов брать, дальнейшие переговоры через сейла не привели к успеху, реджектим Ирину с деманда",,1,1,,0,,,,12,
5140,3503,135,CANCEL,,,0,,,"2022-07-17 21:00:00","Байков Федор - снят, проставили аллокацию на другом проекте",,1,1,,0,,,,12,
5141,3502,169,CANCEL,4,"2022-07-18",0,,,"2022-07-18 08:56:52","Получили письмо от клиента, пока попросили сфокусироваться на поиске 1 Ruby и 1 React разработчиков.

Дашу отпускаем, т.к. клиент дал понять, что ищет крепкого S1 и готов подождать 3-4 weeks in case that's worth it.",,1,1,,0,,,,12,
5142,3288,1429,CANCEL,,,0,,,"2022-07-20 21:00:00","not enough experience required for the project, the customer refused at the stage of reviewing the resume",,1,1,,0,,,,2,
5143,3451,1535,CANCEL,,,0,,,"2022-07-17 21:00:00","Евтухова снимаем кандидата, Масловский прошел на проект",,1,1,,0,,,,12,
5144,2367,7992,CANCEL,,,0,,,"2022-07-18 21:00:00",Шарафиева Алиса - онбордится на другой проект.....,,1,1,,1,,,,4,
5145,3508,11188,TERMINATED,,,0,,,"2022-07-25 08:57:04",Stop on project from: 2022-07-28,,1,1,,0,,,,,
5146,2855,13179,CANCEL,4,"2022-07-18",0,,,"2022-07-18 14:36:41","Секерин Александр остается на проекте Самолёт, смогли утрясти все вопросы.",,1,1,,0,,,,12,
5147,2609,11688,REJECT,,,0,,,"2022-08-08 00:00:00","Фид клиента:
The candidate how a good knowledge of development applications with EntityFramework ORM.

I want to mention that the candidate talks a lot of common things, but doesn't provide specific answers. He can not describe application components lifecycle and how pass sensitive data to the application from front-end.

I do not recommend to hire him.",,1,1,,0,,,,7,
5148,3509,4139,ASSIGNED,,,1,,,"2022-07-18 07:52:03",,,1,1,,0,,,,,
5149,3476,2130,CANCEL,4,"2022-07-19",0,,,"2022-07-19 06:50:31","Закрываем деманд, т.к. продолжаем с текущим шедоу - Хлебка Валера. 
Вернемся к вопросу, когда Валера апнет английский и будет готов перейти на новый проект. Проговорили, что выход из проекта займет от 1 до 2 месяцев.",,1,1,,0,,,,,
5150,3259,800,CANCEL,,,0,,,"2022-07-17 21:00:00",Акулов распределен в другой деманд................,,1,1,,0,,,,12,
5151,3304,11123,CANCEL,,,0,,,"2022-07-28 00:00:00",гришечко перенесен на другой деманд клиента___________,,1,1,,0,,,,12,
5152,3257,2868,ASSIGNED,,,1,,,"2022-07-18 09:40:34",,,1,1,,0,,,,,
5153,3257,800,CANCEL,,,0,,,"2022-07-17 21:00:00","Акулова снимаем, стартует Мельников Максим........",,1,1,,0,,,,12,
5154,3259,3359,CANCEL,,,0,,,"2022-07-21 21:00:00","нужен другой кандидат, Кудько в отпуске и не может перенести",,1,1,,0,,,,12,
5155,3106,8513,REJECT,,,0,,,"2022-07-17 21:00:00","I just informed Andersen that I'll leave the company, so this won't be required anymore.",,1,1,,0,,,,12,
5156,3517,12621,CANCEL,,,0,,,"2022-07-17 21:00:00","по согласованию с ДМ вынуждены отказаться от кандидата, рентабельность критически низкая для проекта.

спасибо за кандидата",,1,1,,0,,,,12,
5157,3517,8125,CANCEL,,,0,,,"2022-07-17 21:00:00","по согласованию с ДМ вынуждены отказаться от кандидата, рентабельность критически низкая для проекта.

спасибо за кандидата",,1,1,,0,,,,12,
5158,3503,12488,CANCEL,,,0,,,"2022-07-18 21:00:00","Удалось пообщаться с Давидом. Кандидат безусловно способный, но решили от него отказаться. Исходя из слов клиента по портрету кандидата есть рассинхрон. Клиент ждет кандидата, который сможет зайти на проект и самостоятельно решать задачи, а не ждать детальных указаний. Плюс Давид приводил пример конфликтов/разногласий внутри предыдущих проектов, есть опасения на этот счет, что подвержен эмоциям, тк довольно много времени уделил пересказу своего кейса. Из дополнительных моментов, то что нет опыта с Ramda.js, но тк это из категории nice to have, то минорный момент.",,1,1,,0,,,,12,
5159,3171,1939,CANCEL,,,0,,,"2022-07-19 21:00:00","Сотрудник хотел бы сконцентрироваться на отборе на проекты, где у него уже есть релевантный опыт и навыки (финтех)

Погружаться в телеком и его специфику на данный момент не готов.",,1,1,,0,,,,4,
5160,1956,1939,CANCEL,,,0,,,"2022-08-04 00:00:00",Киселев Филипп - онбордится на другой проект......,,1,1,1069,0,,,,12,
5161,3026,1687,ASSIGNED,,,1,,,"2022-08-02 08:20:44",,,1,1,,1,,,,,
5162,2862,6113,CANCEL,7,"2022-08-15",0,,,"2022-07-19 14:33:45","Не готовы брать без опыта ЕФС, деманд закрываем - Цитата отзаказчика ""Лучше по шапке буду получать за невыполненные задачи, чем задачи будут сделаны не так и не теми людьми"".",,1,1,,0,,,,,
5163,3026,7625,CANCEL,,,0,,,"2022-07-18 21:00:00","Мельников Александр - увольняется, не начинали подготовку",,1,1,,1,,,,12,
5164,2863,1687,CANCEL,4,"2022-07-19",0,,,"2022-07-19 14:33:30","Не готовы брать без опыта ЕФС, деманд закрываем - Цитата отзаказчика ""Лучше по шапке буду получать за невыполненные задачи, чем задачи будут сделаны не так и не теми людьми"".",,1,1,,0,,,,,
5165,2863,7642,CANCEL,4,"2022-07-20",0,,,"2022-07-19 14:33:30","Не готовы брать без опыта ЕФС, деманд закрываем - Цитата отзаказчика ""Лучше по шапке буду получать за невыполненные задачи, чем задачи будут сделаны не так и не теми людьми"".",,1,1,,0,,,,,
5166,3332,3776,CANCEL,,,0,,,"2022-07-27 21:00:00",The candidate (Andronov Danila) show low performance and low discipline on his previous project. We have short terms on the project. Developer with low discipline add risks on the project.,,1,1,,0,,,,12,
5167,3512,7601,CANCEL,13,"2022-07-21",0,,,"2022-08-01 14:54:57",Причина: МТС закрыл потребность другим вендором. Кандидатов отпускаем.,,1,1,,0,,,,,
5168,3512,4486,CANCEL,35,"2022-08-01",0,,,"2022-08-01 14:54:57",Причина: МТС закрыл потребность другим вендором. Кандидатов отпускаем.,,1,1,,0,,,,,
5169,3506,1014,CANCEL,,,0,,,"2022-07-19 21:00:00","Удодова Виктория - снята, уходит в отпуск на полтора месяца",,1,1,,0,,,,12,
5170,3326,1014,CANCEL,,,0,,,"2022-07-19 21:00:00","Удодова Виктория - снимаю, уходит в отпуск на полтора месяца",,1,1,,1,,,,12,
5171,3507,2622,ASSIGNED,,,1,,,"2022-07-25 11:25:03",,,1,1,,0,,,,,
5172,3495,3483,CANCEL,,,0,,,"2022-07-17 21:00:00","Долматов Василий - снят, не пройдет по рентабельности",,1,1,,0,,,,12,
5173,3519,3868,CANCEL,,,0,,,"2022-07-18 21:00:00",Bachelor degree in Computer science / Mathematics or equivalent is mandatory,,1,1,,0,,,,2,
5174,3511,11207,CANCEL,,,0,,,"2022-07-24 21:00:00",The candidate has a little bit different experience.,,1,1,,0,,8348,,12,
5175,3288,8517,CANCEL,,,0,,,"2022-07-27 21:00:00",the customer rejected the candidate at the stage of considering the interview,,1,1,,0,,,,2,
5176,1539,1939,CANCEL,,,0,,,"2022-08-04 00:00:00",Киселев Филипп - перестаффлен на другой деманд клиента,,1,1,,0,,,,12,
5177,3426,6706,REJECT,,,0,,,"2022-07-18 21:00:00","кандидат без требуемого опыта, ищем М1-М1+, Junior не подходит",,1,1,,0,,,,6,
5178,3422,1374,REJECT,,,0,,,"2022-07-19 21:00:00","кандидата по деманду уже получили, еще одного джуна брать не сможем",,1,1,,0,,,,12,
5179,3522,3294,CANCEL,,,0,,,"2022-08-01 00:00:00",Прошел на другой проект.___________________________,,1,1,,0,,,,12,
5180,3522,9199,CANCEL,,,0,,,"2022-08-05 00:00:00",Деманд переводим в холд до подписания договора....,,1,1,,1,,,,12,
5181,3522,10394,CANCEL,,,0,,,"2022-08-05 00:00:00",Деманд переводим в холд до подписания договора....,,1,1,,0,,,,12,
5182,3522,4608,CANCEL,,,0,,,"2022-08-05 00:00:00",Деманд переводим в холд до подписания договора....,,1,1,,1,,,,12,
5183,3531,1925,ASSIGNED,,,1,,,"2022-07-27 11:34:23",,,1,1,,0,,,,,
5184,3524,11595,REJECT,,,0,,,"2022-08-15 00:00:00","Заказчик остался недоволен выполнением ТЗ.
Прошу более развернутый фид.",,1,1,,1,,,,8,
5185,3528,10381,ASSIGNED,,,1,,,"2022-07-25 12:19:10",,,1,1,,0,,,,,
5186,3527,10396,REJECT,,,0,,,"2022-07-24 21:00:00","После собеседования 5-ти предоставленных кандидатов, заказчик выбирал 3-х наиболее подготовленных. Владимир в этот список не попал. Как показалось заказчику, был слабее чем другие кандидаты.",,1,1,,0,,,,12,
5187,3526,10375,REJECT,,,0,,,"2022-07-24 21:00:00","После собеседования 5-ти предоставленных кандидатов, заказчик выбирал 3-х наиболее подготовленных. Василий в этот список не попал. Как показалось заказчику, был слабее чем другие кандидаты.",,1,1,,0,,,,12,
5188,3530,10389,CANCEL,,,0,,,"2022-07-24 21:00:00","Жилов Руслан - Руслан успешно прошел собеседование и полностью устраивал заказчика, но после сокращения пула необходимых сотрудников от клиента, Руслан не попал в список.",,1,1,,0,,,,12,
5189,3529,11655,ASSIGNED,,,1,,,"2022-07-25 12:18:57",,,1,1,,0,,,,,
5190,3513,13249,CANCEL,,,0,,,"2022-08-08 00:00:00","снимаю кандидата с деманда, старт на другом проекте",,1,1,,0,,8384,,12,
5191,3338,4544,ASSIGNED,,,1,,,"2022-08-04 12:45:01",,,1,1,,0,,,,,
5192,3496,3790,REJECT,,,0,,,"2022-07-26 21:00:00",Отсутствие опыта работы с некоторыми технологиями согласно требованиям заказчика в CV,,1,1,1084,1,,8359,,6,
5193,3391,4284,CANCEL,27,"2022-07-22",0,,,"2022-07-20 11:27:45","Вакансия неактуальна, заказчик закрыл позицию своими силами.",,1,1,,0,,,,,
5194,3518,3962,CANCEL,,,0,,,"2022-07-18 21:00:00","Банки.руОстрога Антон React, М2, наш (кандидат на замену Подопригоре) - сказал, что в четверг стартует на внутреннем проекте Астон, чему очень рад и к нам готовиться отказывается, хотя изначально был не против. Хочет работать на внутреннем проекте Астон",,1,1,,0,,,,12,
5195,3532,1429,ASSIGNED,,,1,,,"2022-08-01 09:20:44",,,1,1,,1,,,,,
5196,3538,13230,ASSIGNED,,,1,,,"2022-07-19 08:22:43",,,1,1,,0,,,,,
5197,3029,1589,REJECT,,,0,,,"2022-07-21 21:00:00","Заказчик дал положительный фидбэк (дал мидл/мидл+), но хочет кандидата еще сильнее, явно рассинхрон в ожиданиях и рейте. Требуется корректировка через сейлза.",,1,1,,0,,,,12,
5198,3491,1022,CANCEL,,,0,,,"2022-07-19 21:00:00",Candidate chose another position.....................,,1,1,,0,,,,4,
5199,3537,12107,CANCEL,13,"2022-08-01",0,,,"2022-08-03 06:41:46","Закрываем деманд, так как клиент не отвечает по данной позиции очень долго!",,1,1,,1,,,,,
5200,3533,169,CANCEL,7,"2022-07-27",0,,,"2022-07-28 15:02:33",The client changed his mind and closed the positions without the information in advance. The reason is unknown.,,1,1,,1,,,,,
5201,3467,3198,ASSIGNED,,,1,,,"2022-08-08 05:44:07",,,1,1,,0,,,,,
5202,3117,72,CANCEL,,,0,,,"2022-07-19 21:00:00",Кандидат увольняется (Симех) - снимаю с деманда...,,1,1,,0,,,,12,
5203,3521,946,CANCEL,4,"2022-07-19",0,,,"2022-07-21 06:36:55",The client declined the candidate interview. We got a comment that they need a specific specialists with direct knowledge of Blockchain DB,,1,1,,0,,,,,
5204,3460,114,CANCEL,,,0,,,"2022-07-21 21:00:00","Слишком дорогой, вариант поднятия рейтов с заказчиком не получается отработать, заказчик не принимает рейты выше договора",,1,1,,0,,,,1,
5205,3161,14645,CANCEL,4,"2022-07-19",0,,,"2022-07-20 07:31:44","Заказчик закрыл позицию, потребности в специалистах на данную позицию больше нет",,1,1,,0,,,,,
5206,3393,14645,CANCEL,,,0,,,"2022-07-25 21:00:00","Кандидат с рынка принял оффер другой компании, у него наблюдается дисбаланс в уровне и запросах.",,1,1,,0,,,,5,
5207,1956,12970,CANCEL,,,0,,,"2022-07-20 21:00:00",Дедовец Наталия - SA - M2 - Кандидат принял оффер от другой компании.,,1,1,,0,,,,5,
5208,3043,13187,CANCEL,,,0,,,"2022-07-21 21:00:00","Аврамов Александр, КсР - 18.07 выставили ПреОффер, с тех пор больше на связь не выходит.",,1,1,,0,,,,5,
5209,3045,13434,CANCEL,,,0,,,"2022-07-21 21:00:00",Дмитриев Андрей - перенесен на другой деманд клиента.,,1,1,,0,,,,12,
5210,3215,12954,CANCEL,,,0,,,"2022-07-20 21:00:00",Кандидат с рынка выбрал оффер другой компании ____,,1,1,,0,,8354,,5,
5211,866,11064,CANCEL,,,0,,,"2022-08-02 00:00:00","Кандидат отказался от проекта, принял оффер другой компании",,1,1,,0,,,,5,
5212,3525,1738,CANCEL,17,"2022-08-04",0,,,"2022-08-05 15:23:05",Demand is closed: it is not possible to agree on contract and payment conditions offered from client's side. Client is not ready for negotiations.,,1,1,,1,,8389,,,
5213,3525,1738,CANCEL,,,0,,,"2022-07-18 21:00:00",Ошибочно внесена дважды...........................,,1,1,,0,,,,12,
5215,3545,3294,CANCEL,13,"2022-07-22",0,,"2022-07-28","2022-07-19 08:17:42",Project stop from: 2022-07-08,,1,1,,0,,,,,
5216,3546,4478,CANCEL,17,"2022-07-22",0,,"2022-07-22","2022-07-19 08:28:02",Project stop from: 2022-07-08,,1,1,,0,,,,,
5217,3547,3697,CANCEL,,,0,,,"2022-07-24 21:00:00",Cv with other skills had been sent to the customer before,,1,1,,0,,,,12,
5218,3547,65,CANCEL,,,0,,,"2022-07-18 21:00:00",Добавил кандидата по ошибке.......................,,1,1,,0,,,,12,
5219,3547,426,CANCEL,,,0,,,"2022-08-03 00:00:00",Иваненко снимаем с деманда........................,,1,1,,0,,,,12,
5220,3099,2126,CANCEL,,,0,,,"2022-07-20 21:00:00","Боровца снимаем, стартует на другом проекте.......",,1,1,,0,,8356,,4,
5221,3100,12730,REJECT,,,0,,,"2022-07-27 21:00:00","Feedback on Nick: he is a good back-end developer but has less experience than Vitaliy, 

we liked his English accent but he is not accepted.",,1,1,,0,,,,6,
5222,2901,12739,CANCEL,,,0,,,"2022-08-09 00:00:00","Сахиба показываем на другой проект, пока нет движения",,1,1,,1,,,,12,
5223,1936,12503,CANCEL,,,0,,,"2022-08-02 00:00:00","Бержанина Дмитрия снимаем, перенос в резерв, нет ясности об актуальности и потребности в джава",,1,1,,0,,,,12,
5224,3519,3868,REJECT,,,0,,,"2022-07-19 21:00:00","По мнению Саада проект который они запускают слишком сложный, не вытянет парень самостоятельно.",,1,1,,0,,,,7,
5225,3106,12576,CANCEL,4,"2022-07-20",0,,,"2022-07-22 10:27:34","отпускаем кандидатов, клиент не готов сейчас стартовать и платить предоплату",,1,1,,1,,,,,
5226,3350,12576,CANCEL,,,0,,,"2022-07-18 21:00:00",Иво снимаем с деманда.............................,,1,1,,0,,,,4,
5227,3298,13108,CANCEL,,,0,,,"2022-07-18 21:00:00",Pusio Adam против командировок....................,,1,1,,0,,,,4,
5228,3069,1725,CANCEL,,,0,,,"2022-08-15 00:00:00",Деманд переводим в драфт. Нет ответа от заказчика.,,1,1,,0,,,,12,
5229,3069,841,CANCEL,,,0,,,"2022-08-15 00:00:00",Деманд переводим в драфт. Нет ответа от заказчика.,,1,1,,0,,,,12,
5230,3069,3160,CANCEL,,,0,,,"2022-08-15 00:00:00",Деманд переводим в драфт. Нет ответа от заказчика.,,1,1,,0,,,,12,
5231,3106,13108,CANCEL,,,0,,,"2022-07-18 21:00:00",Pusio снимаем с деманда...........................,,1,1,,0,,,,4,
5232,3362,13108,CANCEL,,,0,,,"2022-07-26 21:00:00","""The companies he worked for, Gemalto and Ingenico, have traditionally not produced good engineers""
Отписали на это, что он был там в составе команды вендора. Плюс расписали по опыту. Получили ответ:
""No, thanks Alex. I’ll pass""",,1,1,,1,,,,2,
5233,2956,12230,CANCEL,,,0,,,"2022-07-18 21:00:00",Afsun снимаем с деманда...........................,,1,1,,0,,,,4,
5234,3298,12230,CANCEL,,,0,,,"2022-07-18 21:00:00",Khammadli Afsun кандидат против командировок......,,1,1,,0,,,,4,
5235,3367,12230,CANCEL,34,"2022-08-04",0,,,"2022-08-03 14:41:01",the client trimmed the budget and we dont accept low rates,,1,1,,1,,,,,
5236,3549,2601,CANCEL,13,"2022-08-05",0,,,"2022-08-08 11:34:31","очень долго нет ответа от клиента, клиент не пингуется",,1,1,,1,,8358,,,
5237,3549,2696,CANCEL,13,"2022-08-05",0,,,"2022-08-08 11:34:31","очень долго нет ответа от клиента, клиент не пингуется",,1,1,,0,,,,,
5238,3427,4032,CANCEL,,,0,,,"2022-07-18 21:00:00",ошибка______________________________________________________________________________,,1,1,,0,,,,12,
5239,3298,3985,CANCEL,,,0,,,"2022-07-19 21:00:00",Устименко не хочет быть на видео связи 80% времени,,1,1,,0,,,,4,
